bankA year sizeofA bankB sizeofB diff
1069125 1991 17.00061224 1032473 17.97375281 0.973140567
1068191 1991 16.32775477 1040795 18.40248962 2.07473485
1076776 1991 17.30503379 1199611 16.3951573 0.909876485
1069125 1991 17.00061224 1053441 15.24183636 1.758775883
1070251 1991 15.70951143 1040795 18.40248962 2.692978191
1076776 1991 17.30503379 1130892 15.16420585 2.140827935
1110344 1991 16.06846287 1068294 17.64844135 1.579978479
1093586 1991 16.68759891 1131787 17.35797657 0.670377662
1069778 1991 17.62645031 1094640 15.88283853 1.743611784
1094369 1991 15.14704219 1027004 15.10909598 0.037946214
1025701 1991 16.75470751 1032473 17.97375281 1.219045305
1079638 1991 15.31336239 1094211 15.90927725 0.595914859
1112076 1991 17.30289307 1068762 17.19507857 0.107814498
1068191 1991 16.32775477 1023060 16.24504913 0.082705643
1094369 1991 15.14704219 1072237 16.28600223 1.138960034
1025701 1991 16.75470751 1033470 17.48993973 0.735232227
1069778 1991 17.62645031 1201028 17.70657547 0.080125159
1033872 1991 16.40954049 1072237 16.28600223 0.123538259
1068025 1991 17.05806326 1070617 15.06926703 1.988796227
1070251 1991 15.70951143 1078921 15.57654085 0.132970581
1068191 1991 16.32775477 1025309 16.24994296 0.077811811
1140743 1991 16.71530027 1039502 18.74948077 2.034180495
1093586 1991 16.68759891 1116300 16.89255592 0.204957006
1070345 1991 15.99243333 1025541 14.08551098 1.906922353
1070251 1991 15.70951143 1116300 16.89255592 1.183044483
1079638 1991 15.31336239 1068762 17.19507857 1.881716175
1025701 1991 16.75470751 1049154 14.92874311 1.825964391
1199844 1991 16.4917144 1078921 15.57654085 0.915173552
1073551 1991 17.64599489 1025541 14.08551098 3.560483908
1074156 1991 15.13183809 1119794 16.72246703 1.590628935
1068191 1991 16.32775477 1025541 14.08551098 2.242243797
1094369 1991 15.14704219 1037115 18.45477077 3.307728577
1094369 1991 15.14704219 1027095 17.79607455 2.649032359
1199844 1991 16.4917144 1027004 15.10909598 1.382618426
1199844 1991 16.4917144 1032473 17.97375281 1.482038407
1248902 1991 16.94368339 1026016 18.56485901 1.621175621
1025701 1991 16.75470751 1201028 17.70657547 0.951867963
1199844 1991 16.4917144 1023538 17.70573932 1.214024921
1093586 1991 16.68759891 1136157 17.31651819 0.62891928
1112076 1991 17.30289307 1072107 16.23723634 1.065656725
1079638 1991 15.31336239 1072442 15.46739532 0.154032926
1068025 1991 17.05806326 1079740 14.86515142 2.192911844
1112076 1991 17.30289307 1072442 15.46739532 1.835497747
1073757 1991 18.5211357 1072291 16.08877023 2.43236547
1120754 1991 17.51169576 1136157 17.31651819 0.195177569
1068191 1991 16.32775477 1024058 15.76357196 0.564182812
1068025 1991 17.05806326 1075126 15.53424368 1.523819585
1199844 1991 16.4917144 1027095 17.79607455 1.304360147
1033872 1991 16.40954049 1037115 18.45477077 2.045230284
1078604 1991 16.06533012 1199778 17.47517627 1.40984615
1070251 1991 15.70951143 1201028 17.70657547 1.997064035
1069125 1991 17.00061224 1037003 16.03156409 0.969048158
1073757 1991 18.5211357 1023060 16.24504913 2.276086572
1069778 1991 17.62645031 1079441 16.13378601 1.492664298
1025701 1991 16.75470751 1068294 17.64844135 0.893733845
1248902 1991 16.94368339 1075126 15.53424368 1.409439711
1073757 1991 18.5211357 1048513 14.3768654 4.144270299
1110344 1991 16.06846287 1027518 15.33439424 0.734068629
1112076 1991 17.30289307 1025309 16.24994296 1.052950103
1112076 1991 17.30289307 1027095 17.79607455 0.493181484
1068025 1991 17.05806326 1078921 15.57654085 1.481522408
1069778 1991 17.62645031 1119794 16.72246703 0.903983283
1079638 1991 15.31336239 1079740 14.86515142 0.448210978
1078604 1991 16.06533012 1080371 15.42680554 0.63852457
1199844 1991 16.4917144 1048513 14.3768654 2.114849
1068191 1991 16.32775477 1026016 18.56485901 2.237104232
1110344 1991 16.06846287 1037003 16.03156409 0.036898786
1068191 1991 16.32775477 1028953 15.50508945 0.822665324
1069125 1991 17.00061224 1199611 16.3951573 0.605454943
1068191 1991 16.32775477 1079441 16.13378601 0.193968764
1093586 1991 16.68759891 1027004 15.10909598 1.578502933
1110344 1991 16.06846287 1199714 16.18732624 0.118863369
1025701 1991 16.75470751 1039502 18.74948077 1.994773261
1069778 1991 17.62645031 1025541 14.08551098 3.540939332
1069778 1991 17.62645031 1883693 14.55784354 3.068606771
1140743 1991 16.71530027 1068762 17.19507857 0.479778297
1068025 1991 17.05806326 1024526 18.15163722 1.093573963
1120754 1991 17.51169576 1199778 17.47517627 0.036519494
1112076 1991 17.30289307 1024526 18.15163722 0.848744156
1068025 1991 17.05806326 1023060 16.24504913 0.813014129
1110344 1991 16.06846287 1072107 16.23723634 0.16877347
1073551 1991 17.64599489 1032473 17.97375281 0.327757925
1033872 1991 16.40954049 1130892 15.16420585 1.245334635
1073551 1991 17.64599489 1201028 17.70657547 0.060580583
1068191 1991 16.32775477 1053441 15.24183636 1.085918413
1112076 1991 17.30289307 1072237 16.28600223 1.016890841
1112076 1991 17.30289307 1094640 15.88283853 1.420054541
1076776 1991 17.30503379 1033470 17.48993973 0.184905947
1074156 1991 15.13183809 1136157 17.31651819 2.1846801
1073757 1991 18.5211357 1023538 17.70573932 0.815396378
1112076 1991 17.30289307 1094211 15.90927725 1.393615814
1069778 1991 17.62645031 1113514 17.6353577 0.008907393
1068191 1991 16.32775477 1027004 15.10909598 1.218658797
1094369 1991 15.14704219 1027518 15.33439424 0.187352051
1070251 1991 15.70951143 1130892 15.16420585 0.545305583
1094369 1991 15.14704219 1070617 15.06926703 0.077775159
1068191 1991 16.32775477 1048513 14.3768654 1.95088937
1120754 1991 17.51169576 1031449 13.67523879 3.836456974
1120754 1991 17.51169576 1027602 15.16003716 2.351658595
1248902 1991 16.94368339 1883693 14.55784354 2.385839847
1079638 1991 15.31336239 1136157 17.31651819 2.003155797
1110344 1991 16.06846287 1068762 17.19507857 1.126615697
1140743 1991 16.71530027 1048513 14.3768654 2.338434868
1079638 1991 15.31336239 1037003 16.03156409 0.718201692
1140743 1991 16.71530027 1025541 14.08551098 2.629789295
1070345 1991 15.99243333 1201028 17.70657547 1.714142139
1068191 1991 16.32775477 1080371 15.42680554 0.90094923
1070251 1991 15.70951143 1075126 15.53424368 0.175267758
1070345 1991 15.99243333 1130892 15.16420585 0.82822748
1069125 1991 17.00061224 1079740 14.86515142 2.135460828
1033872 1991 16.40954049 1111435 16.52664274 0.117102253
1070345 1991 15.99243333 1068762 17.19507857 1.202645239
1094369 1991 15.14704219 1033470 17.48993973 2.342897541
1069778 1991 17.62645031 1080371 15.42680554 2.199644764
1110344 1991 16.06846287 1037115 18.45477077 2.386307898
1120754 1991 17.51169576 1049154 14.92874311 2.582952646
1120754 1991 17.51169576 1201028 17.70657547 0.194879709
1093586 1991 16.68759891 1094640 15.88283853 0.804760385
1070345 1991 15.99243333 1040795 18.40248962 2.410056294
1094369 1991 15.14704219 1039502 18.74948077 3.602438575
1076776 1991 17.30503379 1079740 14.86515142 2.43988237
1073757 1991 18.5211357 1049154 14.92874311 3.592392589
1112076 1991 17.30289307 1116300 16.89255592 0.41033715
1033872 1991 16.40954049 1080371 15.42680554 0.98273494
1068191 1991 16.32775477 1094640 15.88283853 0.444916249
1078604 1991 16.06533012 1094211 15.90927725 0.15605286299999999
1076776 1991 17.30503379 1037115 18.45477077 1.149736984
1093586 1991 16.68759891 1072107 16.23723634 0.450362568
1033872 1991 16.40954049 1094211 15.90927725 0.500263232
1120754 1991 17.51169576 1042351 19.1950484 1.68335264
1093586 1991 16.68759891 1039454 13.14610334 3.541495569
1120754 1991 17.51169576 1113514 17.6353577 0.123661942
1112076 1991 17.30289307 1201028 17.70657547 0.403682402
1033872 1991 16.40954049 1072291 16.08877023 0.320770252
1073757 1991 18.5211357 1031449 13.67523879 4.845896917
1110344 1991 16.06846287 1199778 17.47517627 1.406713394
1076776 1991 17.30503379 1068294 17.64844135 0.343407565
1093586 1991 16.68759891 1078921 15.57654085 1.111058059
1079638 1991 15.31336239 1024058 15.76357196 0.450209569
1068191 1991 16.32775477 1037115 18.45477077 2.127015995
1079638 1991 15.31336239 1053441 15.24183636 0.071526033
1079638 1991 15.31336239 1079946 15.43802579 0.124663394
1070345 1991 15.99243333 1042351 19.1950484 3.20261507
1093586 1991 16.68759891 1072237 16.28600223 0.401596685
1140743 1991 16.71530027 1053441 15.24183636 1.473463911
1068191 1991 16.32775477 1032473 17.97375281 1.645998036
1120754 1991 17.51169576 1033470 17.48993973 0.021756027
1112076 1991 17.30289307 1037115 18.45477077 1.151877702
1069778 1991 17.62645031 1039502 18.74948077 1.123030458
1079638 1991 15.31336239 1199611 16.3951573 1.081794907
1120754 1991 17.51169576 1080371 15.42680554 2.084890215
1073757 1991 18.5211357 1027602 15.16003716 3.361098538
1069778 1991 17.62645031 1094211 15.90927725 1.717173056
1069125 1991 17.00061224 1130892 15.16420585 1.836406393
1248902 1991 16.94368339 1027004 15.10909598 1.834587408
1070251 1991 15.70951143 1024526 18.15163722 2.442125789
1110344 1991 16.06846287 1078426 15.66839021 0.400072659
1112076 1991 17.30289307 1048513 14.3768654 2.926027663
1140743 1991 16.71530027 1039454 13.14610334 3.569196931
1073551 1991 17.64599489 1039454 13.14610334 4.499891544
1120754 1991 17.51169576 1094640 15.88283853 1.628857234
1078604 1991 16.06533012 1039502 18.74948077 2.684150652
1069778 1991 17.62645031 1199611 16.3951573 1.231293009
1094369 1991 15.14704219 1020603 16.99389767 1.846855474
1068191 1991 16.32775477 1027518 15.33439424 0.993360532
1068191 1991 16.32775477 1094211 15.90927725 0.418477522
1073551 1991 17.64599489 1130892 15.16420585 2.481789035
1070345 1991 15.99243333 1131787 17.35797657 1.365543242
1068025 1991 17.05806326 1131787 17.35797657 0.299913312
1078604 1991 16.06533012 1020603 16.99389767 0.928567551
1069125 1991 17.00061224 1080371 15.42680554 1.573806699
1112076 1991 17.30289307 1068294 17.64844135 0.345548283
1025701 1991 16.75470751 1023060 16.24504913 0.509658374
1074156 1991 15.13183809 1079441 16.13378601 1.00194792
1070345 1991 15.99243333 1072237 16.28600223 0.293568896
1120754 1991 17.51169576 1039454 13.14610334 4.365592419
1140743 1991 16.71530027 1027602 15.16003716 1.555263107
1068025 1991 17.05806326 1111435 16.52664274 0.531420522
1070251 1991 15.70951143 1072237 16.28600223 0.576490793
1076776 1991 17.30503379 1072291 16.08877023 1.216263552
1093586 1991 16.68759891 1024526 18.15163722 1.464038312
1140743 1991 16.71530027 1066544 14.72806351 1.987236759
1073551 1991 17.64599489 1131787 17.35797657 0.288018313
1140743 1991 16.71530027 1049154 14.92874311 1.786557157
1073757 1991 18.5211357 1024526 18.15163722 0.36949848
1069778 1991 17.62645031 1116300 16.89255592 0.733894393
1033872 1991 16.40954049 1113514 17.6353577 1.225817217
1199844 1991 16.4917144 1199714 16.18732624 0.304388164
1033872 1991 16.40954049 1883693 14.55784354 1.851696947
1070345 1991 15.99243333 1199778 17.47517627 1.482742936
1073551 1991 17.64599489 1070617 15.06926703 2.576727853
1025701 1991 16.75470751 1037003 16.03156409 0.72314342
1069778 1991 17.62645031 1020603 16.99389767 0.632552643
1073757 1991 18.5211357 1066544 14.72806351 3.79307219
1068025 1991 17.05806326 1037003 16.03156409 1.026499174
1110344 1991 16.06846287 1079740 14.86515142 1.203311456
1068191 1991 16.32775477 1033470 17.48993973 1.162184958
1033872 1991 16.40954049 1136157 17.31651819 0.906977706
1094369 1991 15.14704219 1031449 13.67523879 1.471803406
1078604 1991 16.06533012 1883693 14.55784354 1.507486577
1074156 1991 15.13183809 1023538 17.70573932 2.573901234
1094369 1991 15.14704219 1094640 15.88283853 0.735796334
1069125 1991 17.00061224 1037115 18.45477077 1.454158526
1120754 1991 17.51169576 1024526 18.15163722 0.639941463
1199844 1991 16.4917144 1070617 15.06926703 1.422447372
1070251 1991 15.70951143 1073364 16.67550163 0.965990194
1112076 1991 17.30289307 1136157 17.31651819 0.013625124
1073757 1991 18.5211357 1025541 14.08551098 4.435624726
1069778 1991 17.62645031 1199714 16.18732624 1.439124069
1069778 1991 17.62645031 1040795 18.40248962 0.776039315
1078604 1991 16.06533012 1136157 17.31651819 1.251188076
1093586 1991 16.68759891 1113514 17.6353577 0.947758792
1248902 1991 16.94368339 1048513 14.3768654 2.566817981
1110344 1991 16.06846287 1070617 15.06926703 0.999195839
1078604 1991 16.06533012 1037003 16.03156409 0.033766029
1248902 1991 16.94368339 1130892 15.16420585 1.779477535
1079638 1991 15.31336239 1027518 15.33439424 0.021031849
1069778 1991 17.62645031 1068294 17.64844135 0.021991041
1140743 1991 16.71530027 1070617 15.06926703 1.646033239
1110344 1991 16.06846287 1079946 15.43802579 0.630437084
1248902 1991 16.94368339 1027602 15.16003716 1.783646221
1094369 1991 15.14704219 1039454 13.14610334 2.000938851
1140743 1991 16.71530027 1068294 17.64844135 0.933141079
1199844 1991 16.4917144 1883693 14.55784354 1.933870866
1068191 1991 16.32775477 1131787 17.35797657 1.030221798
1073551 1991 17.64599489 1072107 16.23723634 1.408758543
1073551 1991 17.64599489 1075126 15.53424368 2.111751211
1078604 1991 16.06533012 1040795 18.40248962 2.337159509
1070251 1991 15.70951143 1027004 15.10909598 0.600415455
1079638 1991 15.31336239 1080371 15.42680554 0.113443151
1068191 1991 16.32775477 1072107 16.23723634 0.090518432
1110344 1991 16.06846287 1024526 18.15163722 2.083174351
1076776 1991 17.30503379 1079441 16.13378601 1.171247775
1120754 1991 17.51169576 1116300 16.89255592 0.619139843
1078604 1991 16.06533012 1048513 14.3768654 1.688464711
1069125 1991 17.00061224 1111435 16.52664274 0.473969506
1079638 1991 15.31336239 1199714 16.18732624 0.873963847
1140743 1991 16.71530027 1072107 16.23723634 0.478063929
1199844 1991 16.4917144 1040795 18.40248962 1.91077522
1078604 1991 16.06533012 1073364 16.67550163 0.610171512
1110344 1991 16.06846287 1073364 16.67550163 0.607038756
1112076 1991 17.30289307 1033470 17.48993973 0.187046666
1093586 1991 16.68759891 1039502 18.74948077 2.061881856
1078604 1991 16.06533012 1049154 14.92874311 1.136587001
1112076 1991 17.30289307 1024058 15.76357196 1.539321104
1073757 1991 18.5211357 1026016 18.56485901 0.043723304
1093586 1991 16.68759891 1070617 15.06926703 1.618331878
1079638 1991 15.31336239 1094640 15.88283853 0.569476132
1073551 1991 17.64599489 1037003 16.03156409 1.6144308
1094369 1991 15.14704219 1883693 14.55784354 0.589198653
1073757 1991 18.5211357 1078426 15.66839021 2.852745491
1068191 1991 16.32775477 1111435 16.52664274 0.198887964
1070345 1991 15.99243333 1070617 15.06926703 0.923166297
1025701 1991 16.75470751 1027518 15.33439424 1.420313263
1120754 1991 17.51169576 1068762 17.19507857 0.316617191
1069778 1991 17.62645031 1027004 15.10909598 2.517354331
1093586 1991 16.68759891 1025309 16.24994296 0.437655947
1068025 1991 17.05806326 1113514 17.6353577 0.577294442
1074156 1991 15.13183809 1026016 18.56485901 3.433020916
1076776 1991 17.30503379 1075126 15.53424368 1.770790111
1069778 1991 17.62645031 1027518 15.33439424 2.292056066
1120754 1991 17.51169576 1039502 18.74948077 1.237785007
1068025 1991 17.05806326 1025541 14.08551098 2.972552283
1093586 1991 16.68759891 1025541 14.08551098 2.602087933
1079638 1991 15.31336239 1037115 18.45477077 3.141408376
1074156 1991 15.13183809 1130892 15.16420585 0.032367759
1110344 1991 16.06846287 1201028 17.70657547 1.638112597
1073551 1991 17.64599489 1037115 18.45477077 0.808775884
1069778 1991 17.62645031 1131787 17.35797657 0.268473737
1069778 1991 17.62645031 1042351 19.1950484 1.56859809
1248902 1991 16.94368339 1027518 15.33439424 1.609289143
1068025 1991 17.05806326 1042351 19.1950484 2.13698514
1068191 1991 16.32775477 1039454 13.14610334 3.181651433
1073757 1991 18.5211357 1068294 17.64844135 0.872694352
1033872 1991 16.40954049 1068762 17.19507857 0.785538084
1070251 1991 15.70951143 1136157 17.31651819 1.607006758
1070251 1991 15.70951143 1066544 14.72806351 0.98144792
1070251 1991 15.70951143 1025309 16.24994296 0.54043153
1070345 1991 15.99243333 1136157 17.31651819 1.324084861
1070345 1991 15.99243333 1080371 15.42680554 0.565627785
1073757 1991 18.5211357 1199611 16.3951573 2.125978402
1074156 1991 15.13183809 1033470 17.48993973 2.358101642
1033872 1991 16.40954049 1020603 16.99389767 0.584357181
1070345 1991 15.99243333 1027602 15.16003716 0.832396165
1068191 1991 16.32775477 1113514 17.6353577 1.307602928
1120754 1991 17.51169576 1883693 14.55784354 2.953852221
1094369 1991 15.14704219 1079946 15.43802579 0.290983596
1110344 1991 16.06846287 1080371 15.42680554 0.641657327
1025701 1991 16.75470751 1024058 15.76357196 0.991135543
1078604 1991 16.06533012 1024526 18.15163722 2.086307107
1110344 1991 16.06846287 1028953 15.50508945 0.563373422
1248902 1991 16.94368339 1094211 15.90927725 1.034406133
1093586 1991 16.68759891 1119794 16.72246703 0.034868115
1073551 1991 17.64599489 1199714 16.18732624 1.458668645
1070251 1991 15.70951143 1027518 15.33439424 0.37511719
1069125 1991 17.00061224 1070617 15.06926703 1.931345211
1074156 1991 15.13183809 1068294 17.64844135 2.516603259
1110344 1991 16.06846287 1042351 19.1950484 3.126585528
1069125 1991 17.00061224 1079946 15.43802579 1.562586455
1073757 1991 18.5211357 1119794 16.72246703 1.798668677
1074156 1991 15.13183809 1027004 15.10909598 0.022742113
1074156 1991 15.13183809 1027602 15.16003716 0.028199074
1094369 1991 15.14704219 1040795 18.40248962 3.255447432
1078604 1991 16.06533012 1053441 15.24183636 0.823493754
1068191 1991 16.32775477 1031449 13.67523879 2.652515989
1140743 1991 16.71530027 1080371 15.42680554 1.288494727
1076776 1991 17.30503379 1078426 15.66839021 1.636643573
1068025 1991 17.05806326 1116300 16.89255592 0.165507344
1069778 1991 17.62645031 1027602 15.16003716 2.466413144
1110344 1991 16.06846287 1094211 15.90927725 0.159185619
1079638 1991 15.31336239 1040795 18.40248962 3.08912723
1069778 1991 17.62645031 1028953 15.50508945 2.121360859
1033872 1991 16.40954049 1199714 16.18732624 0.222214244
1076776 1991 17.30503379 1032473 17.97375281 0.668719025
1069778 1991 17.62645031 1031449 13.67523879 3.951211524
1074156 1991 15.13183809 1131787 17.35797657 2.226138481
1068025 1991 17.05806326 1026016 18.56485901 1.506795747
1068025 1991 17.05806326 1023538 17.70573932 0.647676065
1079638 1991 15.31336239 1201028 17.70657547 2.393213075
1069125 1991 17.00061224 1027095 17.79607455 0.795462308
1073551 1991 17.64599489 1094211 15.90927725 1.736717633
1070251 1991 15.70951143 1032473 17.97375281 2.264241378
1074156 1991 15.13183809 1072291 16.08877023 0.956932142
1199844 1991 16.4917144 1113514 17.6353577 1.143643298
1199844 1991 16.4917144 1079946 15.43802579 1.053688616
1033872 1991 16.40954049 1078426 15.66839021 0.741150273
1033872 1991 16.40954049 1023060 16.24504913 0.164491354
1073551 1991 17.64599489 1028953 15.50508945 2.140905435
1025701 1991 16.75470751 1027602 15.16003716 1.594670341
1248902 1991 16.94368339 1079946 15.43802579 1.505657597
1073757 1991 18.5211357 1111435 16.52664274 1.994492965
1074156 1991 15.13183809 1075126 15.53424368 0.402405584
1076776 1991 17.30503379 1040795 18.40248962 1.097455839
1112076 1991 17.30289307 1072291 16.08877023 1.214122834
1073757 1991 18.5211357 1027004 15.10909598 3.412039725
1069778 1991 17.62645031 1032473 17.97375281 0.347302502
1073551 1991 17.64599489 1078426 15.66839021 1.977604673
1074156 1991 15.13183809 1028953 15.50508945 0.373251359
1074156 1991 15.13183809 1079740 14.86515142 0.266686675
1140743 1991 16.71530027 1023538 17.70573932 0.990439053
1068025 1991 17.05806326 1027004 15.10909598 1.948967282
1093586 1991 16.68759891 1079740 14.86515142 1.822447495
1079638 1991 15.31336239 1883693 14.55784354 0.755518855
1199844 1991 16.4917144 1199611 16.3951573 0.096557104
1073757 1991 18.5211357 1039502 18.74948077 0.228345064
1094369 1991 15.14704219 1072442 15.46739532 0.320353128
1079638 1991 15.31336239 1042351 19.1950484 3.881686006
1076776 1991 17.30503379 1039454 13.14610334 4.158930444
1110344 1991 16.06846287 1049154 14.92874311 1.139719757
1070251 1991 15.70951143 1068294 17.64844135 1.938929917
1069778 1991 17.62645031 1053441 15.24183636 2.384613948
1069778 1991 17.62645031 1136157 17.31651819 0.309932118
1199844 1991 16.4917144 1020603 16.99389767 0.502183262
1068025 1991 17.05806326 1027095 17.79607455 0.738011291
1068191 1991 16.32775477 1883693 14.55784354 1.769911236
1073757 1991 18.5211357 1028953 15.50508945 3.016046253
1070251 1991 15.70951143 1020603 16.99389767 1.284386233
1199844 1991 16.4917144 1025309 16.24994296 0.241771441
1069778 1991 17.62645031 1072442 15.46739532 2.159054989
1033872 1991 16.40954049 1026016 18.56485901 2.155318522
1094369 1991 15.14704219 1042351 19.1950484 4.048006208
1199844 1991 16.4917144 1131787 17.35797657 0.866262168
1069778 1991 17.62645031 1037115 18.45477077 0.82832046
1112076 1991 17.30289307 1119794 16.72246703 0.580426041
1248902 1991 16.94368339 1111435 16.52664274 0.417040647
1070345 1991 15.99243333 1072107 16.23723634 0.244803012
1199844 1991 16.4917144 1025541 14.08551098 2.406203427
1074156 1991 15.13183809 1049154 14.92874311 0.203094977
1094369 1991 15.14704219 1075126 15.53424368 0.387201483
1069778 1991 17.62645031 1072237 16.28600223 1.340448083
1078604 1991 16.06533012 1094640 15.88283853 0.18249159
1094369 1991 15.14704219 1080371 15.42680554 0.279763353
1199844 1991 16.4917144 1072107 16.23723634 0.254478062
1068191 1991 16.32775477 1199611 16.3951573 0.067402526
1079638 1991 15.31336239 1116300 16.89255592 1.579193523
1069125 1991 17.00061224 1073364 16.67550163 0.325110616
1025701 1991 16.75470751 1072237 16.28600223 0.46870528
1074156 1991 15.13183809 1072107 16.23723634 1.105398251
1094369 1991 15.14704219 1023060 16.24504913 1.098006939
1248902 1991 16.94368339 1119794 16.72246703 0.22121636
1068191 1991 16.32775477 1199714 16.18732624 0.140428534
1025701 1991 16.75470751 1136157 17.31651819 0.561810685
1112076 1991 17.30289307 1042351 19.1950484 1.892155333
1074156 1991 15.13183809 1024526 18.15163722 3.019799132
1112076 1991 17.30289307 1073364 16.67550163 0.627391439
1068191 1991 16.32775477 1199778 17.47517627 1.147421491
1120754 1991 17.51169576 1094211 15.90927725 1.602418507
1120754 1991 17.51169576 1072442 15.46739532 2.04430044
1076776 1991 17.30503379 1078921 15.57654085 1.728492934
1025701 1991 16.75470751 1068762 17.19507857 0.440371063
1073757 1991 18.5211357 1072107 16.23723634 2.283899361
1070251 1991 15.70951143 1023060 16.24504913 0.535537698
1079638 1991 15.31336239 1028953 15.50508945 0.191727056
1112076 1991 17.30289307 1040795 18.40248962 1.099596557
1078604 1991 16.06533012 1072237 16.28600223 0.220672111
1074156 1991 15.13183809 1078921 15.57654085 0.444702761
1070345 1991 15.99243333 1028953 15.50508945 0.48734388
1033872 1991 16.40954049 1042351 19.1950484 2.785507915
1248902 1991 16.94368339 1032473 17.97375281 1.030069425
1025701 1991 16.75470751 1031449 13.67523879 3.07946872
1140743 1991 16.71530027 1024526 18.15163722 1.436336951
1025701 1991 16.75470751 1053441 15.24183636 1.512871145
1094369 1991 15.14704219 1048513 14.3768654 0.770176788
1079638 1991 15.31336239 1119794 16.72246703 1.409104632
1079638 1991 15.31336239 1048513 14.3768654 0.93649699
1120754 1991 17.51169576 1020603 16.99389767 0.517798094
1093586 1991 16.68759891 1066544 14.72806351 1.959535398
1248902 1991 16.94368339 1027095 17.79607455 0.852391166
1093586 1991 16.68759891 1079441 16.13378601 0.5538129
1069125 1991 17.00061224 1039454 13.14610334 3.854508902
1068191 1991 16.32775477 1068294 17.64844135 1.320686576
1033872 1991 16.40954049 1049154 14.92874311 1.480797371
1069125 1991 17.00061224 1066544 14.72806351 2.272548731
1073757 1991 18.5211357 1032473 17.97375281 0.547382892
1025701 1991 16.75470751 1072291 16.08877023 0.665937272
1073757 1991 18.5211357 1079441 16.13378601 2.387349692
1070345 1991 15.99243333 1072442 15.46739532 0.52503801
1078604 1991 16.06533012 1131787 17.35797657 1.292646457
1079638 1991 15.31336239 1025541 14.08551098 1.227851417
1110344 1991 16.06846287 1072237 16.28600223 0.217539354
1076776 1991 17.30503379 1079946 15.43802579 1.867007997
1070251 1991 15.70951143 1079740 14.86515142 0.844360017
1078604 1991 16.06533012 1072291 16.08877023 0.023440118
1248902 1991 16.94368339 1113514 17.6353577 0.691674317
1068191 1991 16.32775477 1201028 17.70657547 1.378820694
1073757 1991 18.5211357 1136157 17.31651819 1.204617512
1070251 1991 15.70951143 1199611 16.3951573 0.685645867
1199844 1991 16.4917144 1199778 17.47517627 0.983461861
1248902 1991 16.94368339 1078921 15.57654085 1.367142534
1068025 1991 17.05806326 1072442 15.46739532 1.59066794
1073551 1991 17.64599489 1031449 13.67523879 3.9707561
1074156 1991 15.13183809 1037003 16.03156409 0.899725995
1068191 1991 16.32775477 1027095 17.79607455 1.468319777
1248902 1991 16.94368339 1028953 15.50508945 1.438593935
1120754 1991 17.51169576 1040795 18.40248962 0.890793864
1248902 1991 16.94368339 1094640 15.88283853 1.06084486
1025701 1991 16.75470751 1025309 16.24994296 0.504764542
1093586 1991 16.68759891 1079946 15.43802579 1.249573122
1199844 1991 16.4917144 1026016 18.56485901 2.073144603
1248902 1991 16.94368339 1031449 13.67523879 3.2684446
1079638 1991 15.31336239 1131787 17.35797657 2.044614179
1140743 1991 16.71530027 1072237 16.28600223 0.429298046
1076776 1991 17.30503379 1026016 18.56485901 1.259825221
1025701 1991 16.75470751 1199714 16.18732624 0.567381265
1112076 1991 17.30289307 1023060 16.24504913 1.057843936
1093586 1991 16.68759891 1199714 16.18732624 0.50027267
1094369 1991 15.14704219 1049154 14.92874311 0.218299078
1199844 1991 16.4917144 1078426 15.66839021 0.823324192
1070251 1991 15.70951143 1049154 14.92874311 0.780768319
1079638 1991 15.31336239 1070617 15.06926703 0.244095361
1120754 1991 17.51169576 1048513 14.3768654 3.134830356
1073551 1991 17.64599489 1027095 17.79607455 0.150079666
1094369 1991 15.14704219 1079740 14.86515142 0.281890776
1076776 1991 17.30503379 1020603 16.99389767 0.31113612
1248902 1991 16.94368339 1049154 14.92874311 2.014940271
1248902 1991 16.94368339 1080371 15.42680554 1.516877841
1140743 1991 16.71530027 1026016 18.56485901 1.849558735
1079638 1991 15.31336239 1026016 18.56485901 3.251496613
1025701 1991 16.75470751 1094211 15.90927725 0.845430253
1069778 1991 17.62645031 1048513 14.3768654 3.249584905
1112076 1991 17.30289307 1039454 13.14610334 4.156789726
1094369 1991 15.14704219 1111435 16.52664274 1.379600546
1068025 1991 17.05806326 1068294 17.64844135 0.59037809
1076776 1991 17.30503379 1024526 18.15163722 0.846603437
1199844 1991 16.4917144 1027518 15.33439424 1.157320161
1074156 1991 15.13183809 1070617 15.06926703 0.062571059
1076776 1991 17.30503379 1042351 19.1950484 1.890014614
1094369 1991 15.14704219 1053441 15.24183636 0.094794169
1094369 1991 15.14704219 1113514 17.6353577 2.48831551
1033872 1991 16.40954049 1027095 17.79607455 1.386534066
1120754 1991 17.51169576 1119794 16.72246703 0.789228734
1140743 1991 16.71530027 1073364 16.67550163 0.039798644
1093586 1991 16.68759891 1080371 15.42680554 1.260793366
1140743 1991 16.71530027 1116300 16.89255592 0.177255645
1073551 1991 17.64599489 1023060 16.24504913 1.400945754
1069778 1991 17.62645031 1049154 14.92874311 2.697707195
1112076 1991 17.30289307 1049154 14.92874311 2.374149953
1069125 1991 17.00061224 1094211 15.90927725 1.091334991
1094369 1991 15.14704219 1066544 14.72806351 0.418978679
1025701 1991 16.75470751 1199778 17.47517627 0.72046876
1068191 1991 16.32775477 1079740 14.86515142 1.462603359
1094369 1991 15.14704219 1116300 16.89255592 1.745513724
